file_id,audio_path,transcript,is_valid,channels,sample_rate,duration_sec,error
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part54,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part54.wav,baada ya kuuwawa kwa wanaharakati tisa uturuki ualiokuwa unapeleka misaada yao,True,1,16000,4.04,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part55,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part55.wav,<music>,True,1,16000,3.46,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part56,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part56.wav,tanzania serikali ya uholanzi inatarajia kuondoa misaada yake kwa nchi ya rwanda,True,1,16000,4.63,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part57,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part57.wav,kufuatia hatua ya serikali ya kigali kumtia nguvuni mwanasiasa victor ingabire,True,1,16000,4.59,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part58,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part58.wav,mwandishi wetu wa kigali jonah ubavu anataarifa zaidi,True,1,16000,3.24,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part59,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part59.wav,baada taarifa hizo kusambazwa kwenye viombo mbalimbali vya habari,True,1,16000,3.24,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part6,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part6.wav,<music>,True,1,16000,2.76,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part60,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part60.wav,zimeishtua serikali ya rwanda na kupelekea balozi wake nchini uholanzi emaculate wayigibigira,True,1,16000,5.51,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part61,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part61.wav,kulaumu vikali pendekezo hilo akisema kuwa ni mtazamo potofu,True,1,16000,4.27,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part62,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part62.wav,<UNK>,True,1,16000,2.21,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part63,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part63.wav,ikiwa uholanzi inaondoa misaada yake kwa rwanda kwa kusaidia raia wake,True,1,16000,5.09,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part64,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part64.wav,hilo linaeleweka na nitatizo la kiuchumi duniani kote,True,1,16000,3.52,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part65,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part65.wav,lakini kuondoa misaada hiyo kwa sababu za ingabire na ripoti ya umoja mataifa,True,1,16000,4.84,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part66,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part66.wav,hiyo ni njia potofu na wanapaswa,True,1,16000,2.17,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part67,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part67.wav,kuna siku kadhaa zimepita tukiwafafanulia hali ilivyo,True,1,16000,3.47,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part68,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part68.wav,na msimamo wa rwanda juu ya ripoti hiyo,True,1,16000,2.52,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part69,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part69.wav,swala la ingabire walituuliza tukalifafanua,True,1,16000,2.78,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part7,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part7.wav,mkutano wa mataifa nyeye nguvu ya kiuchumi duniani g20 huaanza nchini korea kusini,True,1,16000,5.15,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part70,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part70.wav,wao wanakumbali hatua iliyofikiwa na rwanda kwa muda wa miaka kumi na sita iliopita,True,1,16000,4.35,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part71,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part71.wav,lakina kama rafiki zetu wanatuuliza tutoe ufafanuzi zaidi juu ya tarifa wanazopata kupitia vyiombo via habari,True,1,16000,6.13,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part72,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part72.wav,hatua hiyo ya uholanzi endapo itatekelezwa,True,1,16000,3.0,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part73,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part73.wav,haitakuwa mara ya kwanza kwani hata mwaka elfu mbili na nane nchi hiyo ilisitisha misaada yake kwa rwanda,True,1,16000,5.99,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part74,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part74.wav,kutoka kigali ni juliani rubavu elefiki swahili,True,1,16000,3.67,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part75,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part75.wav,<UNK>,True,1,16000,2.2,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part76,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part76.wav,ishirini na saba hadi kumalizika kwake mwaka wa elfu mbili na mbili,True,1,16000,3.07,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part77,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part77.wav,katika nchi hiyo yenye utajiri mkubwa wa mafuta duniani kuwepo kwa amani nchini humo tangu mwaka elfu mbili na mbili,True,1,16000,5.3,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part78,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part78.wav,umefanikisha uchumi wa taifa hilo kuimarika kwa aslimia saba nukta tano mwaka huu,True,1,16000,4.52,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part79,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part79.wav,kulingana na benki ya dunia sherehe hizo za uhuru,True,1,16000,2.85,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part8,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part8.wav,idadi ya watu wanaoaga dunia nchini haiti kutokana na ugojwa wa kipindupindu yaongezeka,True,1,16000,4.49,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part80,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part80.wav,zinafanyika katika uwanja wa novemba eleveen,True,1,16000,3.01,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part81,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part81.wav,jijini angola kijijini luanda huko,True,1,16000,2.91,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part82,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part82.wav,angola umoja wamataifa umedhibitisha kuwa zaidi ya wananake na watoto mia saba,True,1,16000,5.44,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part83,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part83.wav,wakiweno wanaume walibakwa katika mpaka kati ya angola na jamhuri ya kidemokrasi ya congo miezi miwili iliopita,True,1,16000,5.76,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part84,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part84.wav,wakati <UNK> wake alipokuwa anahamishwa kutoka angola kurudi nchini congo,True,1,16000,4.37,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part85,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part85.wav,umoja huo wa mataifa umeeleza kuwa wanawake hao,True,1,16000,2.62,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part86,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part86.wav,saba wamewasili nchini congo kwa muda wa miezi miwili iliyopita,True,1,16000,3.25,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part87,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part87.wav,baada ya angola kusema kuwa walikuwa wamehamia nchini mwao kinyume,True,1,16000,3.5,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part88,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part88.wav,na sheria katika eneo la kasem magharibi pekee,True,1,16000,2.52,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part89,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part89.wav,wanawake zaidi wanahofia kubakwa na hivi imepelekea umoja huo wa mataifa kubuni tume maalum,True,1,16000,4.87,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part9,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part9.wav,waziri wa mambo ya nje wa marekani bi hillary clinton kukutana na waziri mkuu wa israeli benjamin tanyahu,True,1,16000,5.73,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part90,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part90.wav,ambayo itazuru eneo hilo na kuweza kufanyia uchunguzi ripoti hiyo kabla,True,1,16000,3.95,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part91,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part91.wav,lakini viongozi hao wamesema watakutana tena mwezi huu ili kujandiliana kuhusu,True,1,16000,4.57,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part92,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part92.wav,na kuweza kutadhimini ikiwa makumbaliano hayo yataweza kutiliwa maanani na serikali,True,1,16000,3.89,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part93,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part93.wav,mgomo huo ulifanyika kwa siku ya kuanza hapo jana na kusababisha kukwama kwa,True,1,16000,3.77,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part94,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part94.wav,shughuli katika viwanja vya ndege na kusababisha safari za ndege kuahirishwa,True,1,16000,2.88,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part95,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part95.wav,na hali kadhalika shule kufungwa pamoja na huduma zingine katika sekta za afya,True,1,16000,4.17,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part96,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part96.wav,<music>,True,1,16000,5.5,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part97,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part97.wav,nazitakutanisha timu ya nigeria na cameroon,True,1,16000,3.23,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part98,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part98.wav,ni fainali ya kombe ya mataifa afrika upande wa wanawake afrika mashariki,True,1,16000,3.74,
SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part99,data\raw\audio\SWH-05-20101111_emission_swahili_05h30_-_06h00_tu_20101111_part99.wav,hatuoni hapa tunaona afrika kusini na,True,1,16000,2.19,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part1,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part1.wav,<music>,True,1,16000,2.96,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part10,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part10.wav,na waziri mkuu wa iraq noor al malik ameanza mchakato wa kuunda baraza lake la mawaziri hivi leo,True,1,16000,4.88,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part100,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part100.wav,wa usalama wa kutosha na katika jamhuri ya kidemokrasia congo polisi tisa,True,1,16000,5.21,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part101,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part101.wav,ambao walituhumiwa kumteka nyara na kumuua,True,1,16000,3.1,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part102,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part102.wav,<music>,True,1,16000,5.5,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part103,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part103.wav,ni wakati wa redio france international michezo ama ukipenda rfi michezo,True,1,16000,4.16,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part104,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part104.wav,shukran sana victor abuso na safari hii twazie huko china,True,1,16000,4.12,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part105,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part105.wav,yalifunguliwa hivi leo huko changzou china na waziri mkuu wa nchi hiyo win jiabao,True,1,16000,3.92,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part106,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part106.wav,ndio atakuwa mgeni rasmi mashindo haya buso ni ya pili kwa ukubwa baada ya olympic,True,1,16000,3.7,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part107,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part107.wav,na yanahuzisha wachezaji takriban elfu kumi na timu,True,1,16000,3.0,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part108,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part108.wav,elfu tano medali mia nne sabini na sita za dhahabu,True,1,16000,2.7,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part109,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part109.wav,zitashindaniwa lakini cha kufurahisha kidogo ama cha kusikitisha pengine kwa upande wako msikilizaji,True,1,16000,5.34,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part11,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part11.wav,la taifa hilo hapo jana mwandishi wetu zuhra mwera,True,1,16000,2.45,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part110,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part110.wav,vuvuzela imepigwa marufuku katika mashindano hayo,True,1,16000,2.55,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part111,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part111.wav,vuvuzela huumm wakitaja sababu kwamba inaleta kidogo,True,1,16000,3.48,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part112,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part112.wav,kadhi ya kusikiliza wengi wakitaja,True,1,16000,2.71,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part113,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part113.wav,sababu za kiusalama kwa hivyo katika mashindano hayo ya asia,True,1,16000,2.65,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part114,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part114.wav,wakati mwengine wanapotoa matangazo pale uwanjani,True,1,16000,2.9,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part115,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part115.wav,sioni sababu ya kuipiga marufuku kwa hivyo ni hivyo na hata kwenye mashindano ya jumuiya ya madola yaliokwisha pia vuvuzela,True,1,16000,5.29,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part116,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part116.wav,haikutumika uingereza na chama cha soka cha ulaya pia kimepiga marufuku,True,1,16000,4.32,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part117,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part117.wav,tukielekea katika kabubu hispania timu ya althetico madrid imekanusha taarifa ya kutaka kumuuza mushambulizi wake,True,1,16000,5.27,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part118,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part118.wav,kwa real madrid ukikumbuka diego fulan abuso aliweza kuisaidia sana timu yake ya uruguay katika mashindano ya kombe la dunia,True,1,16000,5.62,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part119,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part119.wav,hayo na kilichokuwa kikielezwa ni kwamba diego fulan hapatani na kocha wa timu yake inaitwa quicki flore,True,1,16000,5.74,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part12,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part12.wav,aidha katika kikao kilichofanyika jana jioni bunge la nchi hiyo,True,1,16000,3.36,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part120,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part120.wav,lakini taarifa hizo zimekanushwa na klabu hiyo,True,1,16000,2.35,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part121,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part121.wav,na alitajwa kuwa pengine angeuzwa kwa euro milioni,True,1,16000,2.43,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part122,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part122.wav,kumi na nane taarifa ambazo kama nilivyo kwambia awali msikilizaji,True,1,16000,2.7,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part123,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part123.wav,naam asante sana zuhra mwera mchezaji wa zamani wa mchezo wa,True,1,16000,3.6,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part124,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part124.wav,umestaafu ehe asante sana msikizaji ni hayo tu katika taarifa ya michezo na mwezangu zuhra,True,1,16000,4.81,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part125,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part125.wav,<music>,True,1,16000,3.1,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part126,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part126.wav,ikiwa anaweza kuachiliwa kwa dhamana kwa madai kwamba alijiunga na kundi la,True,1,16000,4.72,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part127,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part127.wav,wachambuzi wa maswala ya siasa nchini humo wanasema hivyo ni vitisho vya serikali kwa serikali ya rwanda dhidi yakutochukua,True,1,16000,6.02,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part128,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part128.wav,ama dhabiti ya kujiongoza yenyewe mwandishi wetu wa kigali jiglad ubavu,True,1,16000,3.71,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part129,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part129.wav,amezungumza na mchambuzi wa siasa na mhadhiri kutoka chuo kikuu nchini rwanda profesa silas,True,1,16000,4.6,
SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part13,data\raw\audio\SWH-05-20101112_emission_swahili_05h30_-_06h00_tu_20101112_part13.wav,ilimwidhinisha rais jaral talabam lakini kikatua doa ya wabunge wa chama cha al de latia,True,1,16000,5.42,
